_id,property_type,room_type,bed_type,minimum_nights,maximum_nights,cancellation_policy,accommodates,bedrooms,beds,number_of_reviews,bathrooms,price,extra_people,guests_included,review_scores,cleaning_fee,host_response_time,host_response_rate,host_is_superhost,host_has_profile_pic,host_identity_verified,host_listings_count,host_total_listings_count,market,country,longitude,latitude,is_location_exact,availability_30,availability_60,availability_90,availability_365
22282797,Condominium,Private room,Real Bed,1,1125,moderate,2,1,1,0,1,70,0,1,0,40,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.08417,-33.82808,Yes,0,0,0,0
22362074,Hostel,Shared room,Real Bed,1,1125,flexible,2,1,1,0,1,31,0,1,0,0,Not Specified,Not Specified,No,Yes,Yes,0,0,Montreal,Canada,-73.57063,45.51289,Yes,0,0,0,0
22378312,Apartment,Entire home/apt,Real Bed,5,1125,flexible,3,2,2,36,1,161,0,1,89,0,within an hour,100.0,No,Yes,No,2,2,Sydney,Australia,151.22582,-33.87433,Yes,2,18,28,244
22382752,Apartment,Private room,Real Bed,1,14,flexible,2,0,1,6,1,31,0,1,87,0,Not Specified,Not Specified,No,Yes,No,3,3,Barcelona,Spain,2.17862,41.38659,Yes,0,0,0,0
22674839,Apartment,Private room,Real Bed,32,365,strict_14_with_grace_period,1,1,1,0,1,50,0,1,0,10,Not Specified,Not Specified,No,Yes,No,2,2,Montreal,Canada,-73.53359,45.55214,Yes,30,60,90,90
2271702,House,Entire home/apt,Real Bed,5,180,strict_14_with_grace_period,16,4,18,0,7,5502,250,13,0,350,within a few hours,60.0,No,Yes,No,6,6,Rio De Janeiro,Brazil,-43.41976199613926,-22.997687616294844,No,0,0,0,0
2085520,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,5,1,2,47,1,149,0,1,86,100,within a day,76.0,No,Yes,Yes,22,22,Rio De Janeiro,Brazil,-43.18923945702505,-22.980694673782537,Yes,15,31,61,336
20822448,Apartment,Shared room,Real Bed,1,1124,strict_14_with_grace_period,8,1,8,22,3,283,900,1,90,0,within an hour,100.0,No,Yes,No,49,49,Hong Kong,Hong Kong,114.17856,22.27949,Yes,30,52,82,357
21999107,Guest suite,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,3,1,1,47,1,230,50,2,100,80,within an hour,100.0,Yes,Yes,No,1,1,Sydney,Australia,151.2792,-33.84018,Yes,2,9,25,280
2206311,Apartment,Entire home/apt,Real Bed,3,1125,flexible,2,0,2,0,1,140,0,1,0,0,Not Specified,Not Specified,No,Yes,Yes,1,1,New York,United States,-73.96781,40.75701,Yes,0,0,0,0
22101558,Condominium,Entire home/apt,Real Bed,30,1125,strict_14_with_grace_period,4,2,2,1,1,848,0,1,80,0,within a few hours,100.0,No,Yes,No,19,19,Hong Kong,Hong Kong,113.94326,22.29258,No,23,53,83,358
22269344,Apartment,Entire home/apt,Real Bed,1,4,flexible,2,1,1,2,1,200,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.22437,-33.87561,Yes,0,0,0,0
22370001,Apartment,Private room,Real Bed,2,1000,moderate,2,1,1,53,1,35,0,1,95,6,within an hour,100.0,Yes,Yes,No,2,2,Barcelona,Spain,2.15374,41.37718,Yes,5,13,19,236
223930,Apartment,Entire home/apt,Real Bed,5,60,moderate,2,1,1,19,1,150,0,1,96,100,within a day,50.0,No,Yes,No,1,1,New York,United States,-73.96665,40.67424,Yes,14,44,74,349
22465071,Townhouse,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,7,3,5,12,2,70,10,6,98,30,within an hour,100.0,Yes,Yes,No,1,1,Porto,Portugal,-8.75392,41.35233,Yes,16,22,38,189
22548261,Serviced apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,4,0,2,4,1,500,0,1,95,0,within an hour,100.0,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.32757785990409,-23.01140230361176,No,19,49,79,354
22574501,Condominium,Private room,Real Bed,1,1125,strict_14_with_grace_period,3,1,2,5,1,353,0,1,84,0,within an hour,100.0,No,Yes,Yes,20,20,Hong Kong,Hong Kong,114.16902,22.31555,No,26,47,47,47
22585112,Apartment,Entire home/apt,Real Bed,1,14,flexible,3,0,2,6,1,75,25,3,96,50,within a few hours,100.0,No,Yes,No,1,1,Montreal,Canada,-73.56003,45.52542,Yes,0,0,0,0
22706114,Guest suite,Entire home/apt,Real Bed,1,1125,flexible,4,2,3,19,1,90,0,1,97,150,within an hour,100.0,Yes,Yes,No,1,1,The Big Island,United States,-155.97716,19.69976,Yes,3,25,55,137
22730070,House,Entire home/apt,Real Bed,2,1125,moderate,8,4,6,4,1,114,0,1,75,0,within an hour,98.0,No,Yes,No,429,429,Porto,Portugal,-8.67456,41.15297,Yes,22,42,72,330
20953036,Apartment,Private room,Real Bed,30,365,moderate,1,1,1,4,2,133,270,1,95,0,within an hour,100.0,No,Yes,No,28,28,Hong Kong,Hong Kong,114.17359,22.27579,Yes,30,60,90,90
21006757,Loft,Entire home/apt,Real Bed,7,1125,strict_14_with_grace_period,2,0,1,30,1,100,0,1,87,35,within an hour,96.0,No,Yes,No,4,4,Barcelona,Spain,2.17039,41.37302,Yes,20,43,69,344
2105881,Serviced apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1,2,17,1,160,50,2,88,150,within an hour,100.0,No,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.18290485401979,-22.953429842875952,Yes,0,0,0,4
21130291,Apartment,Private room,Real Bed,1,3,flexible,2,1,1,0,1,30,0,1,0,0,within a day,50.0,No,Yes,No,1,1,Barcelona,Spain,2.15105,41.38455,Yes,0,0,0,0
21237763,Apartment,Entire home/apt,Real Bed,3,10,moderate,2,1,1,2,1,145,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Rio De Janeiro,Brazil,-43.31949536808822,-23.006591934107966,Yes,0,0,0,0
21428625,Townhouse,Private room,Real Bed,5,1125,strict_14_with_grace_period,2,1,1,1,1,50,10,1,100,60,within an hour,100.0,Yes,Yes,No,7,7,New York,United States,-73.94368,40.68602,Yes,0,0,0,61
21619355,House,Entire home/apt,Real Bed,1,60,moderate,6,2,3,20,1,997,100,4,92,200,within a day,88.0,No,Yes,No,3,3,Hong Kong,Hong Kong,113.93124,22.22772,Yes,22,51,79,159
2187573,Apartment,Entire home/apt,Real Bed,2,365,strict_14_with_grace_period,4,0,2,113,1,179,0,4,96,130,within a day,90.0,Yes,Yes,Yes,2,2,Rio De Janeiro,Brazil,-43.17568838612593,-22.96029524923354,Yes,8,38,68,248
21936741,Townhouse,Shared room,Real Bed,1,14,flexible,1,1,1,0,1,60,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.12352,-33.93258,No,0,0,0,0
21988560,Apartment,Private room,Real Bed,1,7,strict_14_with_grace_period,2,1,1,35,1,60,15,1,99,10,Not Specified,Not Specified,Yes,Yes,Yes,1,1,Sydney,Australia,151.14975,-33.93548,Yes,0,0,0,0
21992856,Hostel,Private room,Real Bed,3,10,flexible,1,1,1,1,2,40,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.21,-33.87893,Yes,0,0,0,0
22015226,Loft,Private room,Real Bed,2,1125,flexible,6,1,3,0,1,199,0,1,0,0,within a day,85.0,No,Yes,No,10,10,Montreal,Canada,-73.55211,45.50787,Yes,0,0,0,0
22068048,Apartment,Entire home/apt,Real Bed,2,28,moderate,4,2,2,54,1,101,15,1,100,60,within an hour,100.0,Yes,Yes,No,1,1,Sydney,Australia,151.12125,-33.6674,Yes,20,50,79,253
22134640,Boutique hotel,Private room,Real Bed,1,90,flexible,4,2,3,1,2,501,0,1,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Istanbul,Turkey,28.97546,41.03177,No,30,60,90,365
22232416,Apartment,Entire home/apt,Real Bed,7,20,flexible,6,3,3,0,3,500,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.21345,-33.8844,Yes,0,0,0,0
22261220,Apartment,Private room,Real Bed,2,6,flexible,2,1,1,0,1,75,50,1,0,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Sydney,Australia,151.21029,-33.88087,No,0,0,0,0
22265826,Townhouse,Private room,Real Bed,5,1125,flexible,2,1,1,0,1,80,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.21229,-33.89048,No,0,0,0,0
22266125,Apartment,Entire home/apt,Real Bed,2,90,strict_14_with_grace_period,3,0,2,12,1,201,30,3,92,60,within an hour,100.0,No,Yes,No,6,6,Rio De Janeiro,Brazil,-43.1872931684858,-22.974836112866804,No,9,39,67,223
2228741,Bed and breakfast,Private room,Real Bed,3,1125,moderate,3,1,1,42,1,135,20,2,89,50,within an hour,100.0,No,Yes,Yes,12,12,Oahu,United States,-157.73252,21.3938,Yes,9,37,56,303
22336644,Apartment,Private room,Real Bed,90,180,flexible,1,1,1,0,1,53,0,1,0,0,a few days or more,0.0,No,Yes,No,1,1,Istanbul,Turkey,29.00289,41.07033,No,30,60,90,270
22479557,Bungalow,Private room,Real Bed,1,1125,flexible,2,1,2,0,1,60,0,1,0,0,within a day,100.0,No,Yes,No,7,7,Porto,Portugal,-8.65394,41.09343,Yes,30,60,90,361
22533268,Apartment,Entire home/apt,Real Bed,32,1125,flexible,4,1,1,14,1,99,25,2,90,75,within a day,88.0,No,Yes,No,2,2,Montreal,Canada,-73.58467,45.49681,Yes,30,60,90,311
22691928,House,Entire home/apt,Real Bed,3,60,strict_14_with_grace_period,6,3,4,0,2,114,31,2,0,319,within an hour,100.0,No,Yes,Yes,14,14,The Big Island,United States,-154.91657,19.53606,No,0,0,2,247
20893660,House,Shared room,Pull-out Sofa,1,30,flexible,10,1,1,1,1,1999,0,1,0,0,within an hour,100.0,No,Yes,No,32,32,Rio De Janeiro,Brazil,-43.37717041763941,-22.958386205584063,Yes,30,60,90,365
20941829,Apartment,Private room,Real Bed,4,30,flexible,1,1,1,1,1,25,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.58179,45.494,Yes,0,0,0,0
21059755,Apartment,Private room,Real Bed,1,1125,moderate,2,1,1,23,1,201,50,2,98,50,within an hour,100.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.21954175082818,-22.981946093764247,Yes,12,21,21,62
21365501,Apartment,Entire home/apt,Real Bed,1,999,strict_14_with_grace_period,8,3,5,70,2,1295,120,4,97,450,within an hour,100.0,Yes,Yes,Yes,9,9,Hong Kong,Hong Kong,114.18183,22.28021,Yes,5,12,30,226
21426586,Apartment,Private room,Real Bed,2,5,moderate,1,1,1,2,1,60,20,1,90,0,Not Specified,Not Specified,No,Yes,No,2,2,Sydney,Australia,151.21005,-33.88883,Yes,0,0,0,0
21568012,Townhouse,Private room,Real Bed,2,1125,strict_14_with_grace_period,1,1,1,25,2,45,29,1,82,0,within an hour,97.0,No,Yes,Yes,13,13,Sydney,Australia,151.15874,-33.91262,No,18,18,48,323
2159898,House,Entire home/apt,Real Bed,4,1125,flexible,4,0,2,204,1,190,0,2,99,50,within a few hours,100.0,Yes,Yes,Yes,2,2,New York,United States,-73.98437,40.72671,Yes,4,5,10,23
21624000,Apartment,Private room,Real Bed,2,1000,moderate,2,1,1,34,1,24,0,1,93,15,within an hour,100.0,Yes,Yes,No,18,18,Porto,Portugal,-8.60005,41.14891,No,16,39,64,189
21631729,Apartment,Private room,Real Bed,3,1125,flexible,5,2,4,0,1,633,105,1,0,264,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.94294,41.05925,No,29,59,89,179
21632846,Condominium,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,1,2,26,1,97,25,2,96,50,within an hour,100.0,No,Yes,No,1,1,New York,United States,-73.82287,40.75856,No,19,49,56,56
21848831,Farm stay,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,0,1,100,0,1,0,0,Not Specified,Not Specified,No,Yes,No,3,3,Barcelona,Spain,2.12807,41.40666,No,27,57,87,87
21946009,Guest suite,Entire home/apt,Real Bed,1,7,flexible,4,0,2,121,1,89,0,1,96,25,within an hour,100.0,Yes,Yes,No,1,1,The Big Island,United States,-155.09374,19.75874,Yes,2,16,29,97
22085738,Loft,Entire home/apt,Real Bed,3,27,moderate,4,1,2,69,1,29,8,2,98,15,within an hour,100.0,Yes,Yes,No,2,2,Porto,Portugal,-8.60595,41.14511,No,3,13,22,103
22094381,Apartment,Entire home/apt,Real Bed,1,1125,moderate,5,2,3,37,1,80,15,3,95,0,within an hour,100.0,No,Yes,No,28,28,Barcelona,Spain,2.14344,41.37483,No,15,43,71,212
2210041,Apartment,Private room,Real Bed,1,4,flexible,2,1,1,112,1,149,59,1,90,29,within an hour,100.0,No,Yes,Yes,1,1,New York,United States,-73.97348,40.78616,Yes,30,58,88,88
22155071,Apartment,Private room,Real Bed,1,5,moderate,2,1,1,19,1,29,25,1,98,6,Not Specified,Not Specified,No,Yes,No,1,1,Barcelona,Spain,2.17343,41.38084,Yes,0,0,0,0
22496428,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,2,3,4,1,81,0,4,90,70,within an hour,100.0,No,Yes,No,1,1,Montreal,Canada,-73.55857,45.51776,Yes,0,0,0,192
20866128,Guesthouse,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,0,2,23,1,306,0,1,94,0,within an hour,100.0,No,Yes,No,9,9,Hong Kong,Hong Kong,114.17191,22.29725,Yes,16,38,68,68
20849928,Apartment,Private room,Real Bed,1,1125,flexible,4,2,2,0,2,798,0,1,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.3784512685221,-22.967368557701523,No,29,59,89,179
21210250,Apartment,Entire home/apt,Real Bed,30,365,strict_14_with_grace_period,2,0,1,3,1,125,50,2,100,80,within an hour,100.0,No,Yes,No,2,2,New York,United States,-73.94294,40.83638,Yes,24,32,41,310
21264297,Apartment,Private room,Real Bed,1,29,strict_14_with_grace_period,2,1,1,88,1,59,10,2,97,20,within a day,90.0,Yes,Yes,No,2,2,New York,United States,-73.96031,40.81467,Yes,1,5,15,15
21379141,Apartment,Private room,Real Bed,1,1125,strict_14_with_grace_period,2,1,1,12,1,345,0,1,85,0,within an hour,100.0,No,Yes,No,126,126,Hong Kong,Hong Kong,114.17977,22.32187,Yes,20,48,78,111
21441057,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,0,1,70,1,1099,250,1,99,0,within an hour,100.0,Yes,Yes,Yes,1,1,Hong Kong,Hong Kong,114.15104,22.28583,Yes,0,0,0,0
21497042,Apartment,Entire home/apt,Real Bed,1,1125,flexible,3,1,1,1,1,348,0,1,100,0,Not Specified,Not Specified,No,Yes,No,3,3,Istanbul,Turkey,28.69811,41.00188,No,30,60,90,365
21511027,Townhouse,Private room,Real Bed,2,7,flexible,2,1,1,8,1,75,35,1,83,60,within an hour,100.0,No,Yes,Yes,1,1,Montreal,Canada,-73.57365,45.53145,No,29,59,89,364
21514017,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,1,2,0,1,90,15,2,0,0,Not Specified,Not Specified,No,Yes,No,3,3,Porto,Portugal,-8.62062,41.14488,No,27,57,87,362
2152426,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,8,4,8,0,2,750,0,1,0,250,within an hour,97.0,No,Yes,No,28,28,Barcelona,Spain,2.21403,41.40434,Yes,0,0,0,67
21526172,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,11,1,195,95,2,96,132,within an hour,100.0,Yes,Yes,No,7,7,Istanbul,Turkey,28.98195,41.02808,No,28,58,88,88
21584362,Apartment,Entire home/apt,Real Bed,3,1125,strict_14_with_grace_period,2,1,1,5,1,801,0,1,100,200,Not Specified,Not Specified,No,Yes,Yes,1,1,Hong Kong,Hong Kong,114.14937,22.28814,Yes,3,3,3,3
21939239,Apartment,Entire home/apt,Real Bed,2,31,moderate,2,0,1,73,1,119,0,1,99,60,within an hour,100.0,Yes,Yes,Yes,3,3,Sydney,Australia,151.21718,-33.88653,Yes,6,7,28,32
21947380,Apartment,Entire home/apt,Real Bed,1,1125,flexible,5,2,3,8,1,42,0,1,94,10,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.56405,45.53504,Yes,0,0,0,0
21956266,Apartment,Private room,Real Bed,7,1125,flexible,1,1,1,3,1,322,0,1,100,0,Not Specified,Not Specified,No,Yes,Yes,1,1,Hong Kong,Hong Kong,114.15208,22.27943,Yes,20,20,20,20
22005538,Apartment,Entire home/apt,Real Bed,1,1125,strict_14_with_grace_period,5,3,4,22,1,75,0,5,91,45,within an hour,95.0,No,Yes,No,46,46,Barcelona,Spain,2.12439,41.37454,No,12,35,61,262
22075258,Apartment,Entire home/apt,Real Bed,5,31,flexible,2,1,1,2,1,903,0,1,100,70,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.15154,22.27993,No,0,0,0,0
22123688,Villa,Entire home/apt,Real Bed,1,1125,super_strict_60,8,4,4,0,4,2356,0,8,0,0,Not Specified,Not Specified,No,Yes,No,2,2,Sydney,Australia,151.3216,-33.66479,No,28,58,88,363
22125894,Apartment,Entire home/apt,Real Bed,4,1125,flexible,2,1,1,14,1,597,250,1,94,250,within a few hours,100.0,Yes,Yes,Yes,1,1,Hong Kong,Hong Kong,114.14861,22.28552,Yes,3,3,8,8
2213067,Apartment,Entire home/apt,Real Bed,2,30,strict_14_with_grace_period,6,3,6,24,2,671,0,1,100,149,within an hour,100.0,Yes,Yes,Yes,1,1,Rio De Janeiro,Brazil,-43.34366862122735,-23.01010957402265,Yes,6,32,54,74
22145277,Apartment,Private room,Real Bed,5,1125,flexible,2,1,2,0,1,82,20,3,0,15,Not Specified,Not Specified,No,Yes,Yes,1,1,Montreal,Canada,-73.61068,45.47443,No,0,0,0,0
22224705,Apartment,Entire home/apt,Real Bed,3,1124,moderate,3,1,1,7,1,60,20,2,94,20,within an hour,100.0,Yes,Yes,Yes,82,82,Porto,Portugal,-8.61246,41.14945,Yes,28,58,88,363
22452499,House,Private room,Real Bed,3,1125,strict_14_with_grace_period,1,1,1,8,1,48,20,1,98,75,within a day,80.0,No,Yes,No,5,5,Oahu,United States,-157.74931,21.27853,No,22,46,46,47
22569026,Bed and breakfast,Private room,Real Bed,1,1125,flexible,6,1,6,0,1,56,0,1,0,0,Not Specified,Not Specified,No,Yes,No,6,6,Porto,Portugal,-8.6018,41.15604,Yes,20,50,76,287
22661818,Apartment,Entire home/apt,Real Bed,3,1125,moderate,5,2,3,16,1,399,50,4,96,100,within a day,100.0,Yes,Yes,No,3,3,Sydney,Australia,151.2874,-33.78834,Yes,9,35,65,333
210968,Guesthouse,Entire home/apt,Real Bed,1,365,moderate,4,1,3,289,1,169,15,4,93,125,within an hour,100.0,No,Yes,Yes,1,1,Oahu,United States,-158.03187,21.67999,Yes,5,22,45,304
21132824,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,5,2,3,31,1,49,0,1,100,0,within an hour,100.0,Yes,Yes,Yes,2,2,Porto,Portugal,-8.58695,41.17431,Yes,23,41,52,258
21244482,Guest suite,Entire home/apt,Real Bed,3,1125,moderate,3,2,2,7,1,118,0,1,97,85,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.29737,-33.75839,No,0,0,0,0
21544538,Apartment,Entire home/apt,Real Bed,2,1125,flexible,2,0,1,0,1,65,0,1,0,0,within an hour,100.0,No,Yes,Yes,4,4,Porto,Portugal,-8.61247,41.14513,No,30,60,90,365
21672349,Apartment,Entire home/apt,Real Bed,3,12,strict_14_with_grace_period,2,1,1,10,1,98,0,1,98,40,within a day,100.0,No,Yes,Yes,1,1,New York,United States,-73.94557,40.68717,Yes,1,1,1,1
21675318,Apartment,Shared room,Real Bed,1,8,flexible,2,1,1,1,1,79,0,1,100,0,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.16981,22.30765,No,0,0,0,0
21739859,House,Private room,Real Bed,3,30,moderate,2,1,1,7,2,25,50,2,94,5,within an hour,100.0,Yes,Yes,No,6,6,Porto,Portugal,-8.61051,41.15615,Yes,27,55,66,66
21786064,Apartment,Private room,Real Bed,5,40,flexible,2,1,1,1,1,20,0,1,100,0,within a day,80.0,No,Yes,No,2,2,Montreal,Canada,-73.62968,45.52952,Yes,0,0,0,0
21865942,Serviced apartment,Entire home/apt,Real Bed,30,1125,moderate,2,1,1,0,1,75,0,1,0,75,within a few hours,90.0,No,Yes,Yes,256,256,Montreal,Canada,-73.57712,45.49131,Yes,20,50,80,355
21934440,Apartment,Entire home/apt,Real Bed,2,2,moderate,4,1,2,0,1,75,20,3,0,20,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.57321,45.51384,Yes,0,0,0,0
21971876,House,Private room,Real Bed,2,1125,moderate,3,1,2,24,1,95,0,1,97,15,within an hour,100.0,Yes,Yes,No,1,1,Sydney,Australia,151.28331,-33.76099,Yes,26,45,75,166
21975808,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,526,117,1,0,234,Not Specified,Not Specified,No,Yes,No,1,1,Hong Kong,Hong Kong,114.18302,22.27821,No,0,0,0,0
22042558,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,0,1,86,1,385,58,2,96,0,within an hour,100.0,Yes,Yes,No,1,1,Hong Kong,China,114.0877,22.5302,Yes,10,38,68,158
20827826,Apartment,Private room,Real Bed,2,1125,flexible,1,1,1,36,1,298,0,1,97,0,a few days or more,42.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.16653,22.30683,Yes,28,58,88,88
20845825,Apartment,Entire home/apt,Real Bed,2,1125,moderate,4,0,2,5,1,119,30,1,84,150,within a few hours,95.0,Yes,Yes,Yes,60,60,Rio De Janeiro,Brazil,-43.19468776411647,-22.98429235594679,Yes,0,0,0,40
22336599,Loft,Entire home/apt,Real Bed,1,1125,moderate,6,1,3,56,1,165,30,4,95,30,within an hour,99.0,No,Yes,No,28,28,Montreal,Canada,-73.55506,45.50624,Yes,2,26,51,299
22530493,House,Entire home/apt,Real Bed,2,22,strict_14_with_grace_period,4,2,2,7,2,181,0,1,94,75,Not Specified,Not Specified,No,Yes,No,1,1,Sydney,Australia,151.14545,-33.85484,No,0,0,0,0
22665888,Apartment,Entire home/apt,Real Bed,2,1125,strict_14_with_grace_period,3,1,1,6,1,997,300,1,100,200,within a few hours,100.0,No,Yes,No,1,1,Hong Kong,Hong Kong,114.13941,22.28661,No,9,13,13,20
22697380,Apartment,Private room,Real Bed,1,1125,flexible,2,1,1,0,1,132,0,1,0,0,Not Specified,Not Specified,No,Yes,No,1,1,Istanbul,Turkey,28.98235,41.04634,No,0,0,0,0
22773037,Apartment,Entire home/apt,Real Bed,1,1125,flexible,2,1,1,12,1,119,0,1,100,0,within an hour,100.0,No,Yes,No,2,2,Rio De Janeiro,Brazil,-43.1862050026487,-22.915795156390477,Yes,0,0,0,255
20872439,Condominium,Entire home/apt,Real Bed,7,1125,moderate,4,1,2,40,1,245,10,2,98,210,within an hour,100.0,Yes,Yes,No,1,1,Maui,United States,-156.50807,20.79426,Yes,5,34,49,324
21145923,House,Entire home/apt,Real Bed,2,1125,moderate,12,3,8,55,2,199,40,4,98,150,within an hour,100.0,Yes,Yes,Yes,1,1,Montreal,Canada,-73.63296,45.54191,Yes,14,34,50,250
21155900,Other,Private room,Real Bed,3,31,flexible,2,1,2,4,1,258,0,1,53,0,Not Specified,Not Specified,No,Yes,No,2,2,Istanbul,Turkey,28.98106,41.04043,No,30,60,90,365
2116352,Bed and breakfast,Private room,Real Bed,2,1125,strict_14_with_grace_period,2,1,1,143,2,168,30,1,98,0,within an hour,100.0,Yes,Yes,Yes,6,6,Rio De Janeiro,Brazil,-43.18941884593226,-22.92386338355972,Yes,14,14,14,256
21174788,Serviced apartment,Entire home/apt,Airbed,1,1125,flexible,4,1,1,3,1,121,90,2,80,90,within an hour,100.0,No,Yes,No,1,1,Istanbul,Turkey,28.97047,41.05901,No,0,19,49,324
21180955,Apartment,Entire home/apt,Real Bed,3,30,flexible,4,2,2,12,1,100,0,1,84,70,within a few hours,97.0,No,Yes,No,100,100,Barcelona,Spain,2.15002,41.38031,Yes,10,25,55,330
21248215,Apartment,Entire home/apt,Real Bed,1,17,strict_14_with_grace_period,4,2,2,4,1,60,0,1,95,60,Not Specified,Not Specified,No,Yes,No,1,1,Montreal,Canada,-73.54414,45.52984,Yes,0,0,0,0
